personId,primaryRoleId,age,reputation,offensivePhilosophyId,defensivePhilosophyId,personalityId,recruitingAbility,playerDevelopment,playCalling,leadership,motivation,discipline,adaptability,scouting,nilInfluence,pipelineStrength,ambition,loyalty,contractYears,salary,buyout
person_001675,ol_coach,51,66,Multiple,Pressure Multiple,detail_oriented,52,72,44,62,86,74,39,56,47,78,59,84,3,22056815,37963036
person_001676,dl_coach,33,67,Pistol Option,3-3-5,players_coach,67,71,56,59,73,62,62,71,57,73,58,82,4,7463468,23498182
person_001677,lb_coach,44,77,Pistol Option,3-4,CEO,75,83,78,86,58,58,56,89,62,85,54,56,2,16217353,32209357
person_001678,db_coach,32,57,West Coast,Pressure Multiple,detail_oriented,77,51,65,65,65,53,49,74,72,70,85,68,5,4461560,15861632
person_001679,strength_coach,57,63,West Coast,Pressure Multiple,schemer,79,78,54,73,57,71,57,72,48,76,74,63,6,24375180,12775879
person_001680,nil_director,65,68,Power Spread,3-3-5,recruiter,79,42,86,69,77,86,55,35,71,76,50,96,5,23554816,23730930
person_001786,head_coach,49,66,Pistol Option,4-2-5,detail_oriented,72,68,78,66,47,41,51,62,89,66,74,62,4,24212177,37431547
person_001787,offensive_coordinator,59,69,Power Spread,Tite Front,recruiter,61,63,67,66,74,73,56,64,61,83,68,68,6,19327303,36759392
person_001788,defensive_coordinator,39,82,Veer & Shoot,Nickel,hard_nosed,84,95,67,90,73,60,99,89,66,80,75,67,5,27680279,56128401
person_001789,special_teams_coordinator,42,83,Air Raid,4-3,recruiter,67,77,84,71,63,67,81,95,69,74,48,78,1,26710171,24960684
person_001790,recruiting_coordinator,66,59,Power Spread,3-3-5,recruiter,67,49,60,50,68,98,32,73,25,65,45,57,2,22439685,12859436
person_001791,qb_coach,49,59,Power Run,4-3,recruiter,51,59,37,44,39,64,61,49,75,53,69,80,6,4351942,25179897
person_001792,rb_coach,40,53,West Coast,3-3-5,recruiter,59,53,83,58,49,83,48,40,99,48,61,25,3,6740701,8808868
person_001793,wr_coach,59,52,Power Spread,Multiple,CEO,47,52,70,48,54,64,56,41,76,40,63,73,6,12068675,6669108
person_001794,ol_coach,30,57,Spread Option,Multiple,schemer,40,62,41,56,59,62,64,52,64,52,84,85,2,10927996,18951227
person_001795,dl_coach,44,69,Power Run,4-2-5,recruiter,54,76,70,82,69,39,66,72,84,99,75,40,3,24343439,25680958
person_001796,lb_coach,67,78,RPO Spread,4-3,recruiter,79,73,82,86,82,99,79,77,66,66,87,47,1,35867856,15314227
person_001797,db_coach,68,64,Spread Option,Multiple,players_coach,51,65,75,66,63,70,71,68,68,47,39,99,4,25104115,17159844
person_001798,strength_coach,68,92,Air Raid,Tite Front,recruiter,85,99,82,99,98,49,93,90,97,89,70,66,1,44333864,46956437
person_001799,nil_director,41,82,Multiple,3-3-5,players_coach,76,88,92,90,94,81,79,77,93,78,68,57,3,31288875,45831836
person_001905,head_coach,34,45,Power Spread,Multiple,CEO,43,73,41,53,53,79,37,37,55,47,56,53,1,11603659,4437128
person_001906,offensive_coordinator,59,49,Pro Style,Multiple,CEO,62,62,55,28,54,85,19,53,63,54,61,59,6,13778707,10280921
person_001907,defensive_coordinator,51,69,Air Raid,4-2-5,CEO,69,62,54,57,84,52,65,99,73,61,68,52,1,20263911,27540861
person_001908,special_teams_coordinator,31,64,Power Spread,Quarters Match,CEO,81,61,75,67,56,64,71,70,59,64,75,91,2,25560474,17926120
person_001909,recruiting_coordinator,43,78,Pistol Option,3-3-5,hard_nosed,81,67,56,63,77,99,57,71,58,88,43,73,6,36879017,18560636
person_001910,qb_coach,60,53,West Coast,4-3,detail_oriented,52,58,53,51,64,93,66,67,37,35,92,60,2,16815934,13025194
person_001911,rb_coach,51,65,Air Raid,Nickel,recruiter,43,63,70,60,87,75,49,86,91,74,57,61,3,6873914,23702133
person_001912,wr_coach,34,87,Air Raid,3-4,players_coach,95,99,70,76,92,67,82,88,97,99,93,62,3,44231845,64364741
person_001913,ol_coach,45,62,Pro Style,3-3-5,CEO,75,67,78,56,85,49,86,59,53,91,14,52,4,9086323,13009869
person_001914,dl_coach,44,46,Pro Style,4-3,players_coach,55,48,64,50,45,53,54,44,23,75,67,41,4,11770425,6677491
person_001915,lb_coach,64,72,Power Run,Nickel,players_coach,78,67,99,72,63,56,62,83,86,77,85,41,3,31202388,20462338
person_001916,db_coach,65,68,Pro Style,Multiple,detail_oriented,76,69,73,54,57,65,75,49,42,81,54,39,2,16649549,29301958
person_001917,strength_coach,65,66,Power Run,Quarters Match,CEO,79,69,55,64,64,71,53,83,74,68,85,84,6,23561195,30420238
person_001918,nil_director,41,92,West Coast,3-3-5,hard_nosed,89,92,90,70,85,57,70,99,79,66,48,66,6,19065812,68062138
person_002024,head_coach,59,62,Power Run,Bear Front,recruiter,72,67,46,73,60,56,85,45,9,53,85,77,4,23767391,29709499
person_002025,offensive_coordinator,32,60,West Coast,Quarters Match,recruiter,63,67,52,59,50,65,64,64,75,66,47,75,1,6753769,27956337
person_002026,defensive_coordinator,61,44,West Coast,Pressure Multiple,detail_oriented,33,48,20,42,68,53,34,47,38,34,95,67,2,7027896,7903136
person_002027,special_teams_coordinator,52,77,Power Spread,Pressure Multiple,CEO,72,72,84,72,54,47,91,61,62,71,74,70,2,32883619,28307746
person_002028,recruiting_coordinator,63,42,Multiple,Bear Front,schemer,25,37,61,33,29,72,50,50,29,28,48,65,4,3957258,12800287
person_002029,qb_coach,49,77,Power Run,Nickel,hard_nosed,73,82,92,78,85,73,67,73,67,63,73,51,2,27551293,47340867
person_002030,rb_coach,48,85,RPO Spread,3-3-5,players_coach,65,73,66,79,84,70,76,79,51,82,52,99,1,38876317,36444193
person_002031,wr_coach,33,74,RPO Spread,Bear Front,players_coach,94,54,70,82,69,83,86,75,78,92,76,70,3,10810246,18199402
person_002032,ol_coach,46,28,Spread Option,4-3,CEO,31,51,26,34,28,73,24,33,17,30,58,66,3,2897595,6975264
person_002033,dl_coach,43,40,West Coast,4-2-5,recruiter,29,49,58,55,29,64,61,60,17,20,87,30,2,2668498,4256589
person_002034,lb_coach,41,62,Multiple,4-2-5,detail_oriented,74,73,39,58,49,80,49,49,65,51,95,33,1,10909330,26516386
person_002035,db_coach,59,74,Spread Option,3-3-5,CEO,70,85,60,55,73,77,77,97,99,80,73,76,5,8295680,20118337
person_002036,strength_coach,54,40,RPO Spread,3-4,detail_oriented,46,41,29,28,41,68,58,42,94,39,70,60,4,2059837,6400411
person_002037,nil_director,40,68,Veer & Shoot,Nickel,detail_oriented,61,56,69,78,66,54,60,79,76,67,48,93,5,27473617,15420920
person_002143,head_coach,46,41,Multiple,3-3-5,players_coach,27,61,34,44,57,66,55,28,60,22,99,89,6,6268259,7199253
person_002144,offensive_coordinator,63,46,West Coast,3-4,players_coach,50,38,38,53,24,69,48,64,6,26,57,89,2,5988111,7560345
person_002145,defensive_coordinator,44,52,Pro Style,Tite Front,recruiter,53,46,46,40,54,79,52,41,51,72,83,45,3,13287668,22322708
person_002146,special_teams_coordinator,34,77,West Coast,4-3,detail_oriented,80,83,43,79,70,51,71,80,93,73,71,86,6,31628428,19563304
person_002147,recruiting_coordinator,58,69,Power Spread,Multiple,schemer,60,74,72,62,62,49,73,69,78,47,51,81,5,6295210,11017285
person_002148,qb_coach,65,43,RPO Spread,Tite Front,detail_oriented,40,19,42,42,53,49,53,22,33,26,74,75,4,7398429,9246517
person_002149,rb_coach,30,75,West Coast,Bear Front,CEO,77,79,97,65,62,66,35,73,99,81,68,68,3,8168786,47534153
person_002150,wr_coach,47,74,Spread Option,Bear Front,CEO,73,75,59,59,97,71,77,63,91,78,34,79,6,17799433,11968691
person_002151,ol_coach,66,59,Spread Option,4-3,schemer,69,60,38,53,65,85,38,47,56,48,72,70,6,21583769,12123474
person_002152,dl_coach,63,66,Power Spread,Bear Front,schemer,55,76,76,58,67,75,71,74,99,37,63,84,2,20382380,17290147
person_002153,lb_coach,49,67,Veer & Shoot,Quarters Match,schemer,79,89,56,78,51,59,51,64,53,54,80,32,3,7360827,33100376
person_002154,db_coach,34,87,RPO Spread,Multiple,players_coach,78,99,44,83,94,69,84,78,99,60,66,77,4,31293867,45465231
person_002155,strength_coach,49,86,Power Run,3-4,schemer,90,93,98,85,97,66,62,89,99,91,74,61,3,38637232,53662597
person_002156,nil_director,33,99,Air Raid,3-3-5,hard_nosed,99,99,92,95,99,61,85,99,99,99,41,89,6,45412930,67042898
person_002262,head_coach,31,74,Pro Style,Bear Front,schemer,74,69,57,77,78,72,71,72,40,73,44,67,4,19188368,39285770
person_002263,offensive_coordinator,53,71,West Coast,Pressure Multiple,schemer,79,65,81,77,66,68,85,86,27,83,49,63,1,10246053,28791985
person_002264,defensive_coordinator,66,77,West Coast,Pressure Multiple,detail_oriented,89,53,77,79,79,63,52,85,67,77,93,50,1,33470097,46120998
person_002265,special_teams_coordinator,64,72,West Coast,3-3-5,players_coach,83,80,74,66,71,76,85,74,85,73,79,50,1,32951497,41747512
person_002266,recruiting_coordinator,45,55,Power Run,Pressure Multiple,detail_oriented,54,57,39,50,65,78,61,59,23,53,55,43,6,16931805,7958857
person_002267,qb_coach,52,81,Veer & Shoot,Tite Front,players_coach,84,68,82,87,82,76,84,88,93,63,65,87,1,17356603,41386391
person_002268,rb_coach,46,69,RPO Spread,4-3,recruiter,52,85,64,70,61,67,64,94,60,67,59,75,2,14250965,12785135
person_002269,wr_coach,50,72,Veer & Shoot,Pressure Multiple,players_coach,63,75,57,67,87,89,74,71,68,82,88,51,5,22303193,21701887
person_002270,ol_coach,30,77,Spread Option,3-3-5,CEO,87,65,99,91,81,58,53,99,44,85,56,79,1,31837818,40715527
person_002271,dl_coach,44,85,Pro Style,4-3,hard_nosed,87,76,84,99,87,58,94,73,77,96,48,68,6,27838808,35387777
person_002272,lb_coach,30,88,Power Run,4-2-5,hard_nosed,95,79,78,78,79,83,99,99,99,84,54,82,3,18877808,34211479
person_002273,db_coach,58,84,Spread Option,3-3-5,CEO,92,87,92,86,79,58,83,80,85,94,69,72,3,8488755,15434418
person_002274,strength_coach,62,79,Multiple,Pressure Multiple,detail_oriented,62,99,88,87,79,55,81,85,69,74,88,46,4,10632099,50373943
person_002275,nil_director,67,63,Power Run,Pressure Multiple,detail_oriented,70,65,77,70,69,57,49,54,88,99,61,54,1,20486942,22440157
person_002381,head_coach,50,65,Pro Style,Quarters Match,schemer,64,68,81,63,75,83,58,59,31,68,82,37,6,16232828,35063089
person_002382,offensive_coordinator,33,59,Pro Style,Bear Front,CEO,71,52,61,55,72,88,24,63,51,52,68,80,6,5116152,21744859
person_002383,defensive_coordinator,58,74,RPO Spread,Multiple,schemer,92,62,51,79,78,63,87,70,87,66,51,46,4,17277066,21144683
person_002384,special_teams_coordinator,54,69,Veer & Shoot,3-3-5,detail_oriented,65,81,69,73,69,57,81,67,94,75,69,85,4,21475607,29101653
person_002385,recruiting_coordinator,67,75,Power Spread,4-2-5,detail_oriented,75,78,80,74,76,64,81,78,64,69,27,63,1,14982370,33693118
person_002386,qb_coach,50,78,RPO Spread,Multiple,detail_oriented,87,62,60,74,77,43,69,66,82,99,88,64,6,22550100,14536705
person_002387,rb_coach,63,73,Power Spread,Multiple,detail_oriented,99,61,63,75,76,78,59,66,97,44,81,71,3,13404945,19378298
person_002388,wr_coach,52,81,Multiple,3-4,schemer,73,99,87,91,84,81,76,76,79,52,52,93,5,33119848,37381293
person_002389,ol_coach,66,74,Pistol Option,Bear Front,players_coach,68,87,90,91,73,82,63,75,65,81,61,66,4,12451273,45963419
person_002390,dl_coach,31,67,RPO Spread,4-2-5,CEO,52,82,87,72,68,85,59,46,68,55,74,38,4,12437379,20059530
person_002391,lb_coach,65,51,Air Raid,4-3,CEO,63,36,41,49,58,81,50,41,46,48,78,92,2,7146044,14597103
person_002392,db_coach,62,79,West Coast,Nickel,detail_oriented,89,92,70,76,71,80,87,83,87,67,74,68,5,18437115,41674760
person_002393,strength_coach,50,74,Veer & Shoot,Nickel,players_coach,90,70,67,76,74,50,93,67,75,61,80,88,4,23046389,14302129
person_002394,nil_director,44,71,Pro Style,3-3-5,hard_nosed,83,64,75,63,63,59,72,68,71,82,89,86,1,20266863,42716684
person_002500,head_coach,60,72,West Coast,3-4,players_coach,55,95,82,63,72,85,68,99,55,59,70,67,5,10054964,39145254
person_002501,offensive_coordinator,49,99,Pistol Option,Pressure Multiple,players_coach,89,99,82,99,91,63,75,99,75,96,77,72,3,29349210,21862969
person_002502,defensive_coordinator,39,92,Spread Option,3-3-5,schemer,99,92,99,99,96,88,95,69,99,93,60,49,2,11769135,40601696
person_002503,special_teams_coordinator,51,87,Pistol Option,Tite Front,recruiter,83,76,86,86,89,62,93,65,91,90,64,52,5,30346691,34390466
person_002504,recruiting_coordinator,39,99,Veer & Shoot,Multiple,schemer,86,99,96,90,99,63,99,99,83,77,92,57,1,49475341,83458771
person_002505,qb_coach,40,99,Air Raid,4-3,detail_oriented,99,99,93,95,92,76,99,86,79,99,72,62,3,12077275,74778227
person_002506,rb_coach,65,82,Spread Option,3-4,detail_oriented,65,65,79,93,73,87,85,71,82,68,65,87,4,19277434,24225331
person_002507,wr_coach,51,99,West Coast,Tite Front,recruiter,99,99,97,99,78,57,96,99,99,99,46,50,1,49513487,83249125
person_002508,ol_coach,62,99,Air Raid,Nickel,hard_nosed,98,99,75,87,96,41,80,96,99,89,93,68,4,56402635,55406756
person_002509,dl_coach,35,80,West Coast,3-3-5,players_coach,75,71,70,57,93,70,76,74,91,92,57,34,5,39127478,19868308
person_002510,lb_coach,49,82,Power Spread,Pressure Multiple,recruiter,93,70,77,93,91,73,99,77,90,94,64,98,2,39749078,42556740
person_002511,db_coach,63,94,Veer & Shoot,Quarters Match,detail_oriented,84,89,81,99,89,80,82,93,66,93,83,72,3,55086337,20063154
person_002512,strength_coach,59,99,Pistol Option,Pressure Multiple,detail_oriented,97,99,99,99,90,80,91,99,99,92,54,94,6,55476550,73303940
person_002513,nil_director,45,71,Multiple,Multiple,CEO,80,75,86,50,93,86,65,71,47,72,63,65,1,9768532,42605391
person_002619,head_coach,36,51,Veer & Shoot,Nickel,CEO,42,43,43,55,49,52,54,42,40,40,70,67,3,13401247,9567729
person_002620,offensive_coordinator,36,60,Spread Option,4-2-5,schemer,63,52,33,61,67,55,75,56,54,56,41,89,5,12457317,30269844
person_002621,defensive_coordinator,61,60,West Coast,4-2-5,detail_oriented,58,58,47,55,48,56,70,51,67,66,60,48,3,8048657,30128070
person_002622,special_teams_coordinator,37,58,Pistol Option,Tite Front,players_coach,51,62,45,58,47,49,77,42,72,38,30,48,1,21156818,25421643
person_002623,recruiting_coordinator,43,54,Air Raid,Nickel,players_coach,36,50,37,51,48,69,68,39,57,50,75,60,5,9799009,20052896
person_002624,qb_coach,42,71,Power Run,Nickel,hard_nosed,88,91,74,88,67,71,63,84,71,50,81,59,4,9928614,35606894
person_002625,rb_coach,42,48,Multiple,4-3,CEO,43,45,67,37,43,70,47,56,46,42,45,66,3,3383314,14529092
person_002626,wr_coach,60,69,Pro Style,Nickel,recruiter,64,47,55,75,69,53,72,72,53,71,78,37,6,27591177,28097920
person_002627,ol_coach,39,49,Multiple,Nickel,schemer,54,42,56,41,36,77,68,41,36,30,63,67,2,15165118,17421030
person_002628,dl_coach,61,54,Air Raid,Pressure Multiple,hard_nosed,82,49,30,61,57,62,55,69,63,59,83,66,6,18308963,19107475
person_002629,lb_coach,63,78,Power Spread,Bear Front,players_coach,95,87,99,79,61,92,84,86,89,99,74,71,5,10021192,28695215
person_002630,db_coach,64,69,Spread Option,Bear Front,CEO,93,56,81,62,74,60,66,84,68,91,92,2,4,7228343,11768850
person_002631,strength_coach,37,27,Power Run,Quarters Match,recruiter,66,13,38,40,9,75,24,17,49,27,35,74,1,4718249,3811443
person_002632,nil_director,31,76,Pistol Option,Tite Front,recruiter,73,77,67,70,59,86,77,81,70,53,57,71,5,26150079,47450945
person_002738,head_coach,39,81,Pro Style,3-3-5,detail_oriented,59,82,99,92,77,60,84,75,99,82,93,63,2,25472024,46518066
person_002739,offensive_coordinator,53,71,Spread Option,Nickel,CEO,72,90,59,70,62,57,90,59,60,56,78,28,5,13595013,23341568
person_002740,defensive_coordinator,56,69,Air Raid,3-4,detail_oriented,79,76,40,60,66,65,71,58,48,65,56,99,4,19151147,42654016
person_002741,special_teams_coordinator,44,54,Air Raid,3-3-5,players_coach,60,41,38,59,60,93,35,57,36,44,74,50,3,14024485,18519506
person_002742,recruiting_coordinator,47,91,Spread Option,Tite Front,hard_nosed,97,91,99,93,99,65,66,85,69,92,70,69,2,53532964,70748083
person_002743,qb_coach,39,45,West Coast,4-2-5,detail_oriented,50,46,35,52,47,53,38,64,39,54,57,99,6,11219611,5714597
person_002744,rb_coach,43,70,Multiple,3-3-5,detail_oriented,70,70,76,86,61,75,63,67,37,74,73,63,6,16209465,42972208
person_002745,wr_coach,65,88,Veer & Shoot,4-3,schemer,99,88,70,99,79,54,99,81,70,78,47,68,6,26087729,36352444
person_002746,ol_coach,48,71,Power Run,Pressure Multiple,recruiter,88,85,68,67,82,78,94,65,99,68,59,64,1,12017335,20638420
person_002747,dl_coach,30,75,Air Raid,3-3-5,CEO,72,60,74,75,70,64,54,87,91,99,53,92,1,29307946,12654830
person_002748,lb_coach,54,61,Power Run,Multiple,CEO,52,85,43,54,54,77,48,70,63,81,85,67,1,8100055,8415448
person_002749,db_coach,67,73,Multiple,4-2-5,CEO,92,77,75,69,73,35,83,85,73,65,61,69,4,13019864,33091567
person_002750,strength_coach,67,83,Air Raid,Bear Front,detail_oriented,86,93,67,99,72,70,64,82,65,78,56,77,4,26720478,19320009
person_002751,nil_director,38,75,Spread Option,3-4,hard_nosed,59,58,89,74,64,66,64,87,99,81,55,83,3,33200900,35244770
person_002857,head_coach,63,50,Multiple,Tite Front,hard_nosed,58,51,22,47,71,96,74,59,75,37,85,84,6,6883537,19559983
person_002858,offensive_coordinator,66,86,Power Run,4-2-5,recruiter,77,91,87,85,77,66,80,66,67,99,51,82,6,44781522,23626858
person_002859,defensive_coordinator,35,52,West Coast,3-4,CEO,34,42,30,61,60,72,71,43,1,40,88,99,3,17204239,13127932
person_002860,special_teams_coordinator,51,80,Pro Style,3-3-5,hard_nosed,99,62,92,77,74,61,66,90,59,80,99,78,6,23412002,24874347
person_002861,recruiting_coordinator,54,92,Power Spread,Bear Front,players_coach,99,83,94,89,78,31,80,99,79,77,46,73,2,47336300,73017225
person_002862,qb_coach,58,83,Air Raid,Pressure Multiple,CEO,74,80,69,84,67,58,97,86,64,57,82,78,5,8685733,49237212
person_002863,rb_coach,59,94,West Coast,Multiple,recruiter,92,91,87,99,97,73,96,75,99,86,55,76,6,25243344,23907670
person_002864,wr_coach,37,87,Pro Style,4-3,detail_oriented,99,79,99,90,89,70,91,87,99,81,54,67,3,44044849,15988751
person_002865,ol_coach,41,75,Spread Option,4-2-5,hard_nosed,88,75,60,69,79,89,99,99,84,58,77,61,1,16405516,11766421
person_002866,dl_coach,31,65,Air Raid,Nickel,schemer,58,43,79,63,69,49,83,57,77,79,84,57,4,19001771,29713205
person_002867,lb_coach,61,81,Power Spread,4-3,detail_oriented,92,60,99,82,81,86,87,92,97,80,52,64,2,24647399,26781385
person_002868,db_coach,67,99,RPO Spread,Bear Front,hard_nosed,97,89,80,99,79,72,86,79,99,98,71,57,4,37407325,62867457
person_002869,strength_coach,57,67,Power Run,3-3-5,hard_nosed,58,71,76,68,89,89,56,91,61,77,65,60,4,25904378,21634796
person_002870,nil_director,52,94,Veer & Shoot,3-3-5,CEO,99,86,98,92,99,51,99,99,79,86,69,68,6,14296594,64004715
person_002976,head_coach,58,69,Power Run,Pressure Multiple,detail_oriented,75,80,46,74,55,65,51,67,49,70,83,53,1,13448907,33420543
person_002977,offensive_coordinator,53,45,West Coast,Tite Front,detail_oriented,28,49,56,48,59,68,58,67,54,55,57,41,4,7686604,15038372
person_002978,defensive_coordinator,48,63,Multiple,4-2-5,recruiter,66,80,51,77,87,57,49,71,45,41,63,94,1,21778580,16186184
person_002979,special_teams_coordinator,50,50,Veer & Shoot,4-2-5,recruiter,54,35,66,43,41,27,45,48,26,34,55,74,6,14824319,11336700
person_002980,recruiting_coordinator,57,54,Air Raid,Nickel,CEO,48,62,75,61,60,72,72,52,34,53,83,55,2,7987525,16072359
person_002981,qb_coach,50,71,Pistol Option,Multiple,schemer,92,79,74,85,72,84,74,72,78,71,92,74,4,13610501,38487391
person_002982,rb_coach,30,67,West Coast,Nickel,hard_nosed,70,74,50,80,50,48,98,82,57,64,77,39,4,13310950,35034851
person_002983,wr_coach,46,53,Spread Option,4-3,CEO,63,53,33,45,45,61,63,45,42,60,52,62,5,10961521,15669294
person_002984,ol_coach,52,27,West Coast,3-4,hard_nosed,18,26,39,27,22,90,8,22,25,16,62,45,1,2735832,1851194
person_002985,dl_coach,54,53,Pro Style,Nickel,schemer,61,62,44,61,57,80,45,47,51,54,96,55,5,15932280,20344233
person_002986,lb_coach,57,51,Multiple,3-3-5,players_coach,33,42,50,57,46,75,37,66,59,65,69,58,4,15597755,9509183
person_002987,db_coach,49,59,Spread Option,Pressure Multiple,recruiter,68,64,42,57,38,61,54,55,62,40,68,87,3,9834961,31141488
person_002988,strength_coach,60,48,Pro Style,Multiple,hard_nosed,52,69,24,27,36,63,52,63,46,35,65,84,6,3442791,6022058
person_002989,nil_director,50,73,Pistol Option,4-3,hard_nosed,92,99,72,72,99,88,75,73,87,77,77,67,4,11186415,12457480
person_003095,head_coach,46,71,Veer & Shoot,3-4,recruiter,83,55,42,86,71,67,85,77,71,58,66,72,4,19254196,23957760
person_003096,offensive_coordinator,61,78,Air Raid,Multiple,CEO,66,73,99,74,79,99,51,78,86,55,37,48,5,26378975,53495968
person_003097,defensive_coordinator,52,89,West Coast,Tite Front,schemer,80,89,85,92,77,75,88,99,87,96,43,59,3,20150970,55040541
person_003098,special_teams_coordinator,34,90,Veer & Shoot,4-3,recruiter,99,99,85,97,94,99,99,99,99,92,98,47,4,29877738,20160590
person_003099,recruiting_coordinator,46,94,RPO Spread,Bear Front,hard_nosed,99,99,82,99,99,65,95,85,82,95,44,93,6,23247983,32626687
person_003100,qb_coach,47,99,Multiple,3-4,schemer,84,97,99,99,88,51,99,99,69,99,35,55,5,38465569,59440114
person_003101,rb_coach,67,94,West Coast,Quarters Match,CEO,89,99,94,98,97,80,99,99,99,87,50,99,5,22799312,51239378
person_003102,wr_coach,67,99,RPO Spread,Quarters Match,players_coach,99,99,89,92,91,60,99,99,99,99,73,79,1,23201927,31685370
