overall,currentAbility,potentialAbility,speed,acceleration,strength,agility,stamina,injuryResistance,leadership,workEthic,discipline,footballIQ,consistency,clutch,ballSecurity,morale,confidence,armStrength,shortAccuracy,intermediateAccuracy,deepAccuracy,timing,anticipation,pocketMovement,pressureResponse,preSnapId,postSnapProcessing,rpoRead,optionMesh,progressionDiscipline,scrambleInstinct,vision,burst,contactBalance,patience,oneCutAbility,gapDiscipline,receiving,passProtection,release,routeRunning,leverageUnderstanding,hands,contestedCatch,yac,blocking,optionRouteIntelligence,verticalSpeed,spacingDiscipline,redZoneFeel,runBlockPower,zoneFootwork,comboTiming,reachBlock,pullAbility,passSet,anchor,blitzPickup,stuntRecognition,communication,penaltyDiscipline,getOff,bend,handUsage,gapDisciplineDefense,blockDestruction,passRushPlan,containDiscipline,motor,runFitStrength,runFit,blockShed,pursuitAngle,tackling,zoneDrop,manCoverage,blitzTiming,playRecognition,eyeDiscipline,rpoDiscipline,zoneCoverage,matchCoverage,press,offTechnique,ballSkills,runSupport,routeRecognition,recoverySpeed,kickPower,kickAccuracy,puntPower,puntAccuracy,longSnapping,returnVision,personId,seasonYear,position
86,85,97,79,93,77,95,71,83,65,65,81,94,39,59,77,49,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,73,74,71,96,71,67,84,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_000078,2026,EDGE
75,80,90,85,99,84,95,79,83,68,50,64,74,75,70,61,56,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,74,92,84,72,93,89,82,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_000079,2026,EDGE
91,93,99,88,99,99,68,85,87,99,81,77,89,83,74,99,59,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,95,83,99,90,92,99,93,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_000080,2026,EDGE
61,68,64,47,45,85,60,52,81,77,77,87,60,64,57,61,34,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,65,66,66,57,58,44,47,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_000081,2026,EDGE
73,75,86,81,75,99,79,74,71,95,72,86,44,65,64,86,62,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,79,78,75,63,72,90,86,73,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_000082,2026,LB
81,80,80,85,74,89,83,82,61,74,51,77,89,63,60,68,66,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,80,87,77,65,81,93,80,78,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_000083,2026,LB
53,44,58,58,50,31,43,37,78,75,51,49,58,99,69,50,43,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,65,50,57,56,45,51,57,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_000084,2026,LB
88,83,98,90,99,83,85,99,57,99,86,25,93,87,95,83,73,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,95,99,92,99,93,99,82,90,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_000085,2026,LB
60,55,59,69,46,63,44,65,84,71,68,65,42,64,67,60,63,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,41,67,67,52,68,54,55,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_000086,2026,LB
99,95,99,84,86,89,68,83,61,85,79,82,96,62,65,96,70,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,93,70,87,99,97,99,99,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_000087,2026,LB
82,84,84,83,77,88,70,84,65,87,44,63,71,56,63,75,74,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,92,78,73,68,87,96,73,64,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_000088,2026,LB
66,68,79,64,56,54,71,54,71,71,57,75,75,88,65,66,68,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,60,73,64,55,70,52,65,53,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_000089,2026,LB
68,77,88,86,72,70,64,89,73,57,54,79,63,53,41,69,78,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,87,59,73,75,55,69,60,73,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_000090,2026,LB
74,76,92,98,97,49,77,84,62,72,85,80,48,75,70,77,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,63,75,77,82,72,76,89,77,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_000091,2026,LB
87,90,99,74,99,76,74,92,69,77,82,57,83,45,59,99,72,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,99,88,78,94,86,80,85,96,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_000092,2026,LB
63,64,66,78,71,65,74,61,70,49,87,76,67,99,82,82,73,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,70,0,0,0,0,66,62,77,62,68,50,70,73,0,0,0,0,0,0,person_000093,2026,CB
85,81,99,66,86,81,99,71,50,76,80,69,94,65,67,87,66,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,95,0,0,0,0,84,81,86,86,96,89,76,99,0,0,0,0,0,0,person_000094,2026,CB
67,64,72,72,56,80,69,84,83,67,76,62,59,88,89,73,43,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,68,0,0,0,0,61,67,59,69,71,53,73,53,0,0,0,0,0,0,person_000095,2026,CB
76,77,80,71,95,99,90,69,74,59,76,66,52,77,42,86,70,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,61,0,0,0,0,86,68,83,87,73,65,77,71,0,0,0,0,0,0,person_000096,2026,CB
82,83,97,62,74,73,93,85,62,87,36,73,69,83,85,85,81,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,87,0,0,0,0,80,82,95,79,77,85,80,72,0,0,0,0,0,0,person_000097,2026,CB
81,81,99,91,86,81,72,77,54,92,83,65,78,80,96,65,77,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,89,0,0,0,0,93,99,85,99,74,72,72,90,0,0,0,0,0,0,person_000098,2026,CB
65,68,77,65,62,68,58,72,81,74,62,45,70,61,42,51,63,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,69,0,0,0,0,56,54,55,55,67,92,83,60,0,0,0,0,0,0,person_000099,2026,CB
61,54,73,72,55,50,57,71,95,57,63,72,59,77,60,52,77,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,44,0,0,0,0,73,55,48,39,51,62,50,61,0,0,0,0,0,0,person_000100,2026,CB
77,81,98,53,82,92,67,77,88,99,79,53,63,71,78,94,76,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,73,0,0,0,0,75,85,80,96,80,83,64,80,0,0,0,0,0,0,person_000101,2026,CB
93,92,99,97,81,99,75,94,57,99,77,64,87,72,73,97,42,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,98,0,0,0,0,84,90,99,97,99,99,78,99,0,0,0,0,0,0,person_000102,2026,S
73,72,81,68,90,85,71,68,85,81,59,63,77,41,72,91,58,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,74,0,0,0,0,76,98,87,80,72,76,66,74,0,0,0,0,0,0,person_000103,2026,S
90,94,96,80,76,71,78,58,65,77,85,70,93,70,56,91,80,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,65,0,0,0,0,81,83,84,91,84,87,97,95,0,0,0,0,0,0,person_000104,2026,S
76,69,85,71,68,66,70,82,76,68,85,69,87,63,90,92,80,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,69,0,0,0,0,92,63,76,69,56,71,80,71,0,0,0,0,0,0,person_000105,2026,S
72,72,78,63,93,83,67,69,75,91,82,76,68,88,73,58,62,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,53,0,0,0,0,60,76,70,60,36,83,61,60,0,0,0,0,0,0,person_000106,2026,S
71,69,87,53,70,80,71,59,72,84,90,59,74,63,46,76,53,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,65,0,0,0,0,66,71,73,77,68,76,68,72,0,0,0,0,0,0,person_000107,2026,S
91,91,99,99,98,94,69,99,77,74,73,66,99,42,57,93,54,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,74,0,0,0,0,72,95,99,87,99,99,96,78,0,0,0,0,0,0,person_000108,2026,S
65,73,85,72,63,64,79,58,74,75,60,75,72,73,74,70,78,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,67,0,0,0,0,person_000109,2026,K
79,75,87,81,75,82,92,78,77,67,69,54,80,49,51,90,72,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,74,0,0,0,0,person_000110,2026,K
92,94,89,91,94,97,99,87,74,88,80,66,95,51,49,86,83,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,88,0,0,person_000111,2026,P
53,61,65,54,66,57,71,68,48,30,54,99,66,59,85,77,55,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,57,0,0,person_000112,2026,P
83,86,91,83,89,79,60,78,74,96,58,85,94,47,68,92,52,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,person_000113,2026,LS
94,93,99,97,98,89,79,99,86,99,78,40,93,85,89,99,71,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,98,99,79,99,97,91,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,person_000114,2026,ATH
80,89,84,75,99,59,85,78,78,96,82,29,87,60,45,93,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,96,77,93,57,87,73,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,person_000115,2026,ATH
84,90,88,82,90,99,58,90,65,86,66,93,99,62,52,99,75,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,82,81,95,67,93,86,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,person_000116,2026,ATH
71,71,76,82,41,70,80,79,64,67,80,91,51,56,71,62,59,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,69,79,60,76,79,86,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,person_000117,2026,ATH
90,83,97,87,68,99,84,95,77,87,63,71,80,54,58,67,52,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,67,92,99,96,99,75,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,person_000118,2026,ATH
85,83,87,93,99,93,51,92,90,82,38,80,99,52,52,86,64,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,75,74,89,79,79,94,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,person_000119,2026,ATH
77,73,91,67,73,77,81,76,78,81,89,60,46,73,45,62,58,57,67,80,71,88,81,85,79,85,84,66,69,77,79,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_000134,2026,QB
70,60,66,70,88,91,95,76,55,67,76,64,43,73,49,84,69,98,73,69,67,63,73,59,50,55,77,78,60,72,72,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_000135,2026,QB
53,61,64,46,60,47,59,65,51,46,69,90,51,51,43,63,73,80,53,45,62,61,68,68,62,48,35,54,56,53,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_000136,2026,QB
77,82,88,66,77,63,87,65,46,81,75,80,82,72,68,82,90,61,70,93,90,86,75,85,97,75,87,67,71,90,87,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_000137,2026,QB
51,62,56,23,41,63,43,59,76,66,77,67,42,62,23,55,86,63,57,47,69,69,45,69,39,52,53,50,41,84,60,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_000138,2026,QB
91,88,93,76,83,95,87,96,55,95,57,69,93,73,62,86,50,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,98,99,99,95,85,94,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,person_000139,2026,RB
79,90,91,98,97,75,89,92,85,65,86,88,83,81,69,93,57,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,85,87,64,93,90,79,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,person_000140,2026,RB
67,71,66,73,70,71,65,50,58,45,61,73,60,52,57,61,44,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,70,64,76,56,73,77,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,person_000141,2026,RB
83,83,92,93,95,72,97,99,57,83,64,90,99,62,58,78,66,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,93,99,90,87,87,83,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,person_000142,2026,RB
69,75,79,74,68,77,58,83,66,79,91,46,69,65,87,57,57,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,72,71,69,63,64,60,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,person_000143,2026,RB
68,66,75,63,69,86,53,71,71,60,99,74,69,68,66,67,71,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,59,56,43,64,54,69,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,person_000144,2026,RB
76,81,98,81,94,72,73,71,60,94,58,99,65,64,62,73,73,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,85,98,72,95,83,78,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,person_000145,2026,RB
80,83,83,78,68,84,87,87,97,55,63,75,75,68,67,95,72,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,68,51,66,95,80,81,75,83,84,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_000146,2026,WR
85,80,85,85,89,92,82,83,62,65,90,94,99,60,46,77,70,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,81,93,85,79,81,96,63,84,81,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_000147,2026,WR
82,79,98,58,76,60,78,99,33,89,72,99,76,87,57,99,70,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,79,79,88,80,95,80,78,75,94,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_000148,2026,WR
73,72,70,71,86,75,82,61,74,59,66,99,57,68,65,82,42,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,69,74,64,69,75,72,52,61,67,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_000149,2026,WR
69,70,89,52,90,75,40,95,74,74,80,64,54,66,51,67,65,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,70,59,73,64,74,75,64,71,78,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_000150,2026,WR
70,73,87,67,74,49,75,76,77,66,73,46,85,62,50,94,87,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,76,77,62,73,66,81,85,85,74,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_000151,2026,WR
68,67,85,90,62,83,83,62,77,58,64,80,73,73,74,52,79,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,68,67,67,69,75,68,81,76,65,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_000152,2026,WR
79,87,86,71,87,81,99,99,69,93,79,91,94,64,53,73,67,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,86,68,74,99,62,92,85,75,91,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_000153,2026,WR
82,75,92,88,48,71,94,64,83,62,49,69,64,56,62,85,99,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,67,70,79,71,80,91,73,71,85,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_000154,2026,WR
78,71,78,91,70,67,89,91,72,77,64,59,47,68,47,67,52,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,82,85,80,69,82,54,72,81,73,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_000155,2026,WR
82,81,83,81,92,88,61,91,83,60,48,79,74,81,95,98,54,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,82,72,83,76,94,69,79,95,78,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_000156,2026,WR
74,70,87,71,62,84,70,80,85,61,71,79,75,50,69,58,59,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,73,79,78,78,72,76,84,96,93,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_000157,2026,WR
