personId,primaryPosition,secondaryPosition,jerseyNumber,heightInches,weightPounds,classYear,eligibilityYearsRemaining,redshirtStatus,transferStatus,depthChartRole,captainStatus,schemeFit,developmentSpeed,playingTimeExpectation,academicStanding
person_000388,WR,,84,77,183,RS SO,1,redshirted,none,starter,False,93,62,star,54
person_000389,WR,,69,77,203,JR,1,available,none,starter,False,99,65,star,54
person_000390,WR,,15,77,172,SO,1,available,none,starter,False,68,80,starter,63
person_000391,WR,,66,77,208,RS JR,3,redshirted,none,starter,False,48,64,rotation,74
person_000392,WR,,2,74,189,RS SR,1,redshirted,none,starter,False,99,56,developmental,73
person_000393,WR,,44,75,215,SR,3,available,none,starter,False,82,41,developmental,44
person_000394,WR,,76,75,199,SR,4,available,none,developmental,False,73,65,rotation,69
person_000395,WR,,8,74,185,SR,3,available,none,developmental,False,71,54,starter,60
person_000396,WR,,89,69,177,RS FR,4,redshirted,none,developmental,False,73,71,star,65
person_000397,WR,,6,71,170,SR,2,available,none,developmental,False,75,92,rotation,67
person_000398,TE,,12,76,244,FR,2,available,none,rotation,False,60,81,star,72
person_000399,TE,,65,78,240,SR,1,available,none,developmental,False,82,81,rotation,80
person_000400,TE,,42,77,256,SR,4,available,none,rotation,False,84,70,developmental,69
person_000401,TE,,81,76,250,RS FR,2,redshirted,none,developmental,False,31,56,starter,92
person_000402,TE,,27,77,247,JR,4,available,none,developmental,False,71,55,rotation,64
person_000403,TE,,7,77,249,JR,2,available,none,backup,False,45,40,special teams,80
person_000404,OL,,24,78,303,RS FR,1,redshirted,none,rotation,False,87,64,developmental,58
person_000405,OL,,80,76,288,RS JR,3,redshirted,none,developmental,False,79,99,starter,58
person_000406,OL,,14,79,331,SO,1,available,none,backup,False,68,57,starter,62
person_000407,OL,,16,75,323,SR,1,available,none,starter,True,61,57,rotation,89
person_000408,OL,,47,77,316,SR,3,available,none,starter,False,95,88,star,80
person_000409,OL,,95,75,319,JR,2,available,none,backup,False,80,64,star,71
person_000410,OL,,37,75,316,SO,2,available,none,rotation,False,77,66,developmental,47
person_000411,OL,,8,77,309,FR,3,available,none,backup,False,42,54,special teams,91
person_000412,OL,,7,75,336,RS FR,2,redshirted,none,rotation,False,57,49,special teams,64
person_000413,OL,,63,75,316,SR,4,available,none,backup,False,69,77,starter,61
person_000414,OL,,16,78,322,RS JR,4,redshirted,none,backup,False,99,50,starter,72
person_000415,OL,,99,77,313,FR,2,available,none,rotation,False,42,64,star,62
person_000416,OL,,32,77,325,SR,3,available,none,developmental,False,96,63,rotation,80
person_000417,OL,,61,80,291,RS JR,3,redshirted,none,developmental,False,88,53,special teams,70
person_000418,OL,,47,79,298,SO,2,available,none,backup,False,45,59,developmental,60
person_000419,OL,,47,75,295,RS SO,3,redshirted,none,developmental,False,86,67,developmental,95
person_000420,OL,,15,79,338,FR,4,available,none,starter,False,51,46,developmental,57
person_000421,OL,,91,79,287,RS FR,2,redshirted,none,backup,False,75,85,special teams,60
person_000422,DL,,6,76,312,SO,1,available,none,backup,False,54,67,star,55
person_000423,DL,,56,74,310,SO,4,available,none,developmental,False,96,47,special teams,73
person_000424,DL,,51,79,316,SR,4,available,none,developmental,False,84,49,developmental,46
person_000425,DL,,61,77,300,RS SO,4,redshirted,none,rotation,False,96,60,developmental,65
person_000426,DL,,29,73,310,SO,1,available,none,rotation,False,73,66,starter,69
person_000427,DL,,6,79,301,RS FR,4,redshirted,none,developmental,False,58,77,rotation,72
person_000428,DL,,83,74,312,JR,3,available,none,backup,False,90,62,special teams,60
person_000429,DL,,29,75,283,FR,1,available,none,rotation,False,50,47,starter,81
person_000430,DL,,96,75,290,RS JR,2,redshirted,none,developmental,False,71,56,developmental,81
person_000431,DL,,75,75,316,SR,2,available,none,rotation,False,69,47,starter,67
person_000432,EDGE,,28,78,258,RS SO,1,redshirted,none,starter,False,75,44,special teams,63
person_000433,EDGE,,44,79,253,SO,1,available,none,backup,False,77,70,star,99
person_000434,EDGE,,20,78,254,RS JR,2,redshirted,none,starter,False,49,60,rotation,72
person_000435,EDGE,,67,75,264,FR,3,available,none,starter,False,87,49,star,52
person_000436,EDGE,,85,79,253,JR,4,available,none,starter,False,74,29,starter,61
person_000437,EDGE,,99,79,244,RS SO,1,redshirted,none,rotation,False,83,71,starter,69
person_000438,EDGE,,1,78,277,SR,4,available,none,starter,False,66,45,rotation,61
person_000439,LB,,60,73,219,SO,3,available,none,backup,False,72,60,special teams,75
person_000440,LB,,40,73,250,SR,2,available,none,starter,False,68,71,starter,94
person_000441,LB,,21,74,223,RS SR,2,redshirted,none,backup,False,65,40,starter,72
person_000442,LB,,24,76,219,JR,4,available,none,starter,False,75,57,rotation,91
person_000443,LB,,95,73,247,JR,2,available,none,backup,False,59,80,special teams,60
person_000444,LB,,15,74,244,RS JR,2,redshirted,none,starter,True,52,52,rotation,81
person_000445,LB,,49,77,221,RS JR,4,redshirted,none,backup,False,88,47,starter,68
person_000446,LB,,96,72,241,SR,2,available,none,backup,False,77,47,special teams,84
person_000447,LB,,28,72,224,SR,3,available,none,developmental,False,86,80,star,61
person_000448,LB,,39,74,220,JR,4,available,none,backup,False,84,73,developmental,72
person_000449,LB,,72,77,247,JR,4,available,none,backup,False,74,69,rotation,47
person_000450,CB,,68,71,185,RS SR,4,redshirted,none,rotation,False,83,67,star,71
person_000451,CB,,26,71,190,RS SO,3,redshirted,none,rotation,False,68,41,rotation,71
person_000452,CB,,97,73,185,SO,1,available,none,starter,False,71,64,starter,58
person_000453,CB,,88,72,176,JR,4,available,none,developmental,False,99,70,special teams,73
person_000454,CB,,94,70,201,SO,2,available,none,backup,False,44,50,starter,65
person_000455,CB,,93,71,203,RS JR,4,redshirted,none,backup,False,60,99,special teams,66
person_000456,CB,,94,70,175,RS JR,4,redshirted,none,developmental,False,99,73,starter,86
person_000457,CB,,42,73,187,SR,2,available,none,starter,False,51,60,developmental,66
person_000458,CB,,7,72,181,RS SO,1,redshirted,none,developmental,False,69,58,rotation,52
person_000459,S,,81,73,216,FR,2,available,none,developmental,False,56,44,developmental,53
person_000460,S,,43,70,215,JR,1,available,none,starter,False,94,73,rotation,87
person_000461,S,,30,70,216,SO,3,available,none,starter,False,69,52,star,82
person_000462,S,,51,75,211,RS JR,1,redshirted,none,rotation,False,97,48,rotation,65
person_000463,S,,49,70,187,SR,4,available,none,backup,False,62,46,special teams,71
person_000464,S,,40,75,199,JR,4,available,none,developmental,False,78,59,rotation,67
person_000465,S,,39,74,194,SO,4,available,none,backup,False,65,63,developmental,90
person_000466,K,,21,71,203,RS SO,2,redshirted,none,developmental,True,99,65,developmental,84
person_000467,K,,51,72,196,SR,3,available,none,developmental,False,96,81,developmental,92
person_000468,P,,31,70,196,SO,1,available,none,rotation,False,66,71,rotation,84
person_000469,P,,3,72,182,JR,2,available,none,starter,False,84,48,starter,79
person_000470,LS,,97,76,249,RS JR,4,redshirted,none,developmental,False,59,34,star,62
person_000471,ATH,LB,6,76,186,RS SR,4,redshirted,none,backup,False,70,62,developmental,58
person_000472,ATH,LB,56,70,224,SR,4,available,none,developmental,False,55,71,starter,43
person_000473,ATH,RB,24,73,228,SR,3,available,none,developmental,False,80,41,special teams,85
person_000474,ATH,RB,9,72,195,RS SR,4,redshirted,none,starter,False,99,91,rotation,36
person_000475,ATH,WR,50,77,208,SO,3,available,none,developmental,False,94,50,star,52
person_000476,ATH,DB,64,74,232,RS JR,1,redshirted,none,developmental,True,68,87,special teams,53
person_000491,QB,,60,76,228,RS SO,3,redshirted,none,starter,False,99,72,developmental,58
person_000492,QB,,71,76,227,RS FR,3,redshirted,none,starter,False,66,71,rotation,66
person_000493,QB,,64,77,198,FR,1,available,none,starter,False,90,45,starter,61
person_000494,QB,,57,73,213,SR,1,available,none,starter,False,99,80,special teams,76
person_000495,QB,,14,74,218,SR,1,available,none,starter,False,99,52,special teams,79
person_000496,RB,,39,68,218,JR,3,available,none,starter,False,82,46,special teams,70
person_000497,RB,,2,68,214,RS SO,2,redshirted,none,starter,False,83,45,starter,90
person_000498,RB,,76,74,204,RS SR,2,redshirted,none,starter,False,75,82,developmental,40
person_000499,RB,,94,73,214,FR,4,available,none,starter,False,90,67,developmental,74
person_000500,RB,,91,70,219,RS JR,1,redshirted,none,starter,False,77,55,special teams,82
person_000501,RB,,24,68,227,RS FR,3,redshirted,none,starter,False,96,59,special teams,99
person_000502,RB,,81,71,208,SO,2,available,none,starter,False,99,75,star,82
person_000503,WR,,64,76,197,JR,1,available,none,starter,False,99,60,starter,73
person_000504,WR,,73,71,216,SO,2,available,none,starter,False,71,52,special teams,83
person_000505,WR,,5,70,177,JR,4,available,none,starter,False,65,63,starter,63
person_000506,WR,,30,74,170,SO,3,available,none,starter,True,90,64,star,53
person_000507,WR,,52,69,201,JR,3,available,none,starter,False,99,54,starter,51
person_000508,WR,,90,76,213,FR,2,available,none,starter,False,72,74,rotation,99
person_000509,WR,,41,75,186,RS SO,1,redshirted,none,starter,False,44,80,rotation,88
person_000510,WR,,98,74,202,RS JR,3,redshirted,none,starter,False,66,85,starter,67
person_000511,WR,,80,76,191,JR,1,available,none,starter,False,67,46,developmental,52
person_000512,WR,,11,73,213,FR,2,available,none,starter,False,62,58,starter,57
person_000513,WR,,61,69,210,RS FR,1,redshirted,none,developmental,False,62,72,starter,74
person_000514,WR,,7,68,181,RS SO,4,redshirted,none,backup,False,88,57,developmental,57
person_000515,WR,,83,76,184,SO,4,available,none,developmental,False,88,93,rotation,66
person_000516,WR,,34,68,198,RS SR,4,redshirted,none,backup,False,98,30,developmental,77
person_000517,TE,,87,77,238,RS FR,3,redshirted,none,rotation,False,68,52,developmental,72
person_000518,TE,,19,77,231,FR,3,available,none,backup,False,80,81,starter,90
person_000519,TE,,94,78,255,RS JR,4,redshirted,none,developmental,False,85,26,star,76
person_000520,TE,,78,75,264,RS FR,3,redshirted,none,rotation,False,92,80,special teams,76
person_000521,TE,,55,76,235,RS SR,1,redshirted,none,developmental,False,93,70,rotation,66
person_000522,TE,,31,77,263,SR,4,available,none,backup,False,99,71,rotation,67
person_000523,OL,,23,75,316,RS FR,4,redshirted,none,starter,False,58,73,rotation,54
person_000524,OL,,21,78,290,RS SO,2,redshirted,none,rotation,False,70,70,developmental,84
person_000525,OL,,27,80,322,FR,1,available,none,rotation,False,63,90,starter,76
person_000526,OL,,9,76,298,JR,2,available,none,backup,False,94,54,developmental,85
person_000527,OL,,16,78,286,RS JR,4,redshirted,none,developmental,False,89,58,rotation,82
person_000528,OL,,7,77,316,RS FR,2,redshirted,none,starter,False,88,55,developmental,56
person_000529,OL,,1,77,311,JR,1,available,none,starter,False,99,53,rotation,69
person_000530,OL,,56,78,320,FR,2,available,none,rotation,False,61,84,developmental,57
person_000531,OL,,63,76,327,RS SO,1,redshirted,none,starter,False,99,41,star,58
person_000532,OL,,89,79,334,RS SO,2,redshirted,none,rotation,False,78,50,special teams,90
person_000533,OL,,98,76,316,JR,1,available,none,rotation,True,94,85,rotation,84
person_000534,OL,,86,75,302,RS SO,3,redshirted,none,backup,False,80,53,developmental,85
person_000535,OL,,33,80,335,RS JR,1,redshirted,none,rotation,False,71,63,rotation,79
person_000536,OL,,52,77,322,RS SR,2,redshirted,none,rotation,False,99,30,special teams,84
person_000537,OL,,6,75,327,RS SR,2,redshirted,none,developmental,False,83,83,developmental,75
person_000538,OL,,0,80,338,RS JR,1,redshirted,none,developmental,False,94,84,rotation,57
person_000539,OL,,91,80,311,RS SO,4,redshirted,none,rotation,False,60,65,star,43
person_000540,OL,,44,76,339,FR,2,available,none,backup,False,59,65,star,72
person_000541,DL,,13,79,307,RS SR,1,redshirted,none,rotation,False,93,32,star,91
person_000542,DL,,28,77,320,JR,4,available,none,rotation,False,99,67,starter,59
person_000543,DL,,11,76,296,SR,3,available,none,developmental,False,87,59,special teams,89
person_000544,DL,,44,78,280,SO,4,available,none,developmental,False,96,54,starter,66
person_000545,DL,,31,76,322,RS JR,3,redshirted,none,developmental,False,82,58,developmental,76
person_000546,DL,,33,79,308,FR,2,available,none,backup,False,88,79,developmental,63
person_000547,DL,,40,79,289,SR,2,available,none,rotation,False,71,82,developmental,96
person_000548,DL,,63,79,312,RS SO,1,redshirted,none,developmental,True,99,66,starter,62
person_000549,DL,,29,78,272,SR,1,available,none,developmental,False,99,27,developmental,61
person_000550,DL,,11,73,292,RS FR,1,redshirted,none,rotation,False,75,38,star,56
person_000551,EDGE,,18,74,254,RS JR,1,redshirted,none,backup,False,67,75,developmental,77
person_000552,EDGE,,50,74,242,JR,3,available,none,developmental,False,63,65,rotation,75
person_000553,EDGE,,0,79,242,RS SO,1,redshirted,none,rotation,False,62,46,starter,66
person_000554,EDGE,,27,76,243,SR,3,available,none,rotation,False,90,44,starter,65
person_000555,EDGE,,16,79,243,SR,1,available,none,starter,False,66,99,star,68
person_000556,EDGE,,93,79,239,RS JR,1,redshirted,none,developmental,False,99,74,starter,84
person_000557,EDGE,,70,75,245,RS JR,2,redshirted,none,starter,False,94,90,special teams,83
person_000558,LB,,12,75,237,JR,2,available,none,backup,False,99,68,starter,49
person_000559,LB,,44,76,219,SR,2,available,none,starter,False,80,39,starter,55
person_000560,LB,,85,76,239,RS SR,2,redshirted,none,developmental,False,99,62,developmental,89
person_000561,LB,,64,75,227,SR,4,available,none,developmental,False,99,34,rotation,86
person_000562,LB,,3,77,231,FR,2,available,none,developmental,False,80,84,star,72
person_000563,LB,,95,75,242,JR,1,available,none,rotation,False,93,57,developmental,78
person_000564,LB,,52,74,226,JR,1,available,none,rotation,False,90,68,special teams,55
person_000565,LB,,67,76,234,SR,3,available,none,rotation,False,84,87,rotation,56
person_000566,LB,,15,76,218,RS JR,3,redshirted,none,rotation,False,88,62,starter,55
person_000567,LB,,67,72,234,SO,1,available,none,starter,False,91,62,rotation,67
person_000568,LB,,42,72,242,RS FR,3,redshirted,none,backup,False,56,67,rotation,92
person_000569,CB,,76,72,185,RS FR,4,redshirted,none,starter,True,98,71,rotation,85
person_000570,CB,,46,71,173,JR,3,available,none,rotation,False,96,50,rotation,86
person_000571,CB,,11,70,171,RS SO,1,redshirted,none,backup,False,99,53,star,81
person_000572,CB,,19,73,195,RS SO,4,redshirted,none,backup,False,80,85,special teams,73
person_000573,CB,,8,71,196,FR,1,available,none,rotation,False,42,50,starter,60
person_000574,CB,,53,70,186,RS JR,2,redshirted,none,rotation,False,89,59,developmental,75
person_000575,CB,,78,71,172,FR,1,available,none,developmental,False,63,72,star,57
person_000576,CB,,36,70,185,RS SO,2,redshirted,none,starter,False,93,50,star,76
person_000577,CB,,29,70,182,RS FR,2,redshirted,none,starter,False,37,81,special teams,59
person_000578,S,,89,75,208,RS SO,1,redshirted,none,starter,False,76,51,developmental,67
person_000579,S,,91,74,197,FR,1,available,none,developmental,False,99,64,developmental,89
person_000580,S,,6,74,185,FR,1,available,none,rotation,False,73,47,starter,70
person_000581,S,,92,73,202,SO,4,available,none,developmental,False,64,59,star,54
person_000582,S,,94,70,205,FR,4,available,none,backup,False,55,57,developmental,81
person_000583,S,,89,71,217,SO,1,available,none,starter,False,86,65,special teams,93
person_000584,S,,78,70,218,RS SR,4,redshirted,none,starter,False,82,85,special teams,93
person_000585,K,,35,72,189,JR,4,available,none,developmental,False,98,49,rotation,75
person_000586,K,,24,72,182,RS JR,2,redshirted,none,rotation,False,76,90,starter,31
person_000587,P,,52,72,185,RS JR,3,redshirted,none,rotation,True,91,72,star,79
person_000588,P,,66,71,178,SO,3,available,none,rotation,False,84,91,special teams,73
person_000589,LS,,6,75,239,RS SO,4,redshirted,none,developmental,False,99,74,rotation,75
person_000590,ATH,RB,99,73,209,RS SO,4,redshirted,none,developmental,False,43,14,star,76
person_000591,ATH,DB,35,74,220,RS FR,2,redshirted,none,rotation,False,82,57,starter,81
person_000592,ATH,RB,45,71,193,RS SR,3,redshirted,none,developmental,False,81,74,starter,60
person_000593,ATH,WR,57,74,186,FR,1,available,none,rotation,False,92,64,special teams,55
person_000594,ATH,LB,16,75,212,SO,1,available,none,developmental,False,47,71,special teams,48
person_000595,ATH,DB,93,76,234,RS SO,1,redshirted,none,rotation,False,74,49,developmental,76
person_000610,QB,,3,78,204,JR,2,available,none,starter,False,77,83,starter,67
person_000611,QB,,27,78,203,RS SO,4,redshirted,none,starter,False,57,59,rotation,67
person_000612,QB,,47,78,205,RS SO,1,redshirted,none,starter,False,57,41,star,82
person_000613,QB,,89,76,222,JR,4,available,none,starter,False,64,58,star,58
person_000614,QB,,50,74,234,SR,4,available,none,starter,False,99,76,star,82
person_000615,RB,,23,69,213,RS SO,1,redshirted,none,starter,False,74,65,rotation,73
