personId,programId,interestRank,interestLevel,offerStatus,officialVisitStatus,nilOffer,relationshipScore,pipelineBonus
person_016513,program_liberty,4,30,offered,none,498462,28,False
person_016513,program_unlv,5,57,offered,completed,711298,71,False
person_016514,program_nc_state,1,93,offered,none,217169,99,False
person_016514,program_ucla,2,59,offered,scheduled,446751,60,False
person_016514,program_north_carolina,3,50,offered,none,276614,41,False
person_016514,program_colorado,4,31,offered,completed,321859,69,False
person_016514,program_army,5,36,not_offered,completed,228870,33,False
person_016515,program_miami_oh,1,27,offered,scheduled,72515,20,False
person_016515,program_southern_miss,2,69,not_offered,none,96148,65,False
person_016515,program_tulane,3,55,not_offered,scheduled,53182,88,False
person_016515,program_navy,4,38,offered,completed,67065,42,False
person_016515,program_utep,5,20,not_offered,completed,79950,6,False
person_016516,program_west_virginia,1,62,offered,scheduled,322575,42,False
person_016516,program_florida,2,82,offered,none,403803,92,False
person_016516,program_arkansas,3,41,not_offered,none,331714,25,False
person_016516,program_northern_illinois,4,50,not_offered,completed,284667,39,False
person_016516,program_navy,5,39,offered,completed,468547,30,False
person_016517,program_north_texas,1,57,offered,completed,1232367,59,False
person_016517,program_south_alabama,2,1,offered,completed,1290269,17,False
person_016517,program_south_carolina,3,57,offered,scheduled,1080519,42,False
person_016517,program_sacramento_state,4,54,offered,none,834253,42,False
person_016517,program_louisville,5,27,not_offered,none,928443,22,False
person_016518,program_north_texas,1,46,offered,completed,1757840,54,False
person_016518,program_temple,2,45,not_offered,scheduled,1908708,62,False
person_016518,program_kansas,3,25,offered,scheduled,1186182,19,False
person_016518,program_louisiana_tech,4,46,not_offered,none,644398,53,False
person_016518,program_middle_tennessee,5,35,not_offered,none,1525484,41,False
person_016519,program_sam_houston,1,65,offered,scheduled,1219411,71,False
person_016519,program_wyoming,2,60,not_offered,completed,1036229,63,False
person_016519,program_georgia,3,79,offered,none,859083,85,False
person_016519,program_illinois,4,34,offered,none,1233968,35,False
person_016519,program_air_force,5,41,offered,none,803328,29,False
person_016520,program_tennessee,1,46,not_offered,scheduled,1655275,25,False
person_016520,program_army,2,42,not_offered,scheduled,875297,28,False
person_016520,program_umass,3,21,offered,scheduled,1783747,1,False
person_016520,program_kentucky,4,34,offered,scheduled,1147274,46,False
person_016520,program_louisiana_tech,5,44,not_offered,completed,679476,38,False
person_016521,program_duke,1,53,not_offered,scheduled,600464,51,False
person_016521,program_utsa,2,39,not_offered,scheduled,326180,25,False
person_016521,program_south_alabama,3,40,not_offered,none,520300,33,False
person_016521,program_indiana,4,72,not_offered,none,366570,70,False
person_016521,program_utah,5,21,not_offered,completed,586858,30,False
person_016522,program_memphis,1,59,not_offered,completed,344523,70,False
person_016522,program_california,2,49,offered,scheduled,201099,52,False
person_016522,program_wisconsin,3,84,offered,completed,342902,97,False
person_016522,program_michigan_state,4,41,not_offered,scheduled,465028,67,False
person_016522,program_colorado_state,5,8,not_offered,scheduled,308066,7,False
person_016523,program_appalachian_state,1,72,offered,none,1691573,92,False
person_016523,program_fresno_state,2,36,offered,scheduled,1421568,18,False
person_016523,program_oregon_state,3,45,not_offered,scheduled,2409363,62,False
person_016523,program_nebraska,4,67,offered,completed,1822931,76,False
person_016523,program_maryland,5,44,not_offered,scheduled,951672,30,False
person_016524,program_texas_a_m,1,40,not_offered,none,444239,21,False
person_016524,program_michigan_state,2,60,offered,scheduled,924237,39,False
person_016524,program_iowa_state,3,37,not_offered,none,701584,28,False
person_016524,program_tulane,4,25,offered,completed,1223230,31,False
person_016524,program_utsa,5,40,not_offered,completed,989573,24,False
person_016525,program_usf,1,38,offered,none,144122,41,False
person_016525,program_notre_dame,2,76,not_offered,scheduled,126893,77,False
person_016525,program_fiu,3,63,not_offered,none,100793,40,False
person_016525,program_memphis,4,38,offered,completed,84564,25,False
person_016525,program_clemson,5,72,offered,completed,124812,50,False
person_016526,program_texas_tech,1,76,offered,none,202851,75,False
person_016526,program_fiu,2,61,offered,none,281382,67,False
person_016526,program_duke,3,55,offered,none,223554,46,False
person_016526,program_boise_state,4,40,offered,scheduled,155920,26,False
person_016526,program_arkansas_state,5,29,not_offered,completed,129152,38,False
person_016527,program_troy,1,86,not_offered,completed,1148283,71,False
person_016527,program_western_kentucky,2,63,offered,completed,609674,46,False
person_016527,program_lsu,3,58,not_offered,none,563427,60,False
person_016527,program_tcu,4,44,offered,scheduled,776903,41,False
person_016527,program_arkansas,5,35,not_offered,scheduled,1066308,41,False
person_016528,program_san_diego_state,1,74,not_offered,scheduled,353406,81,False
person_016528,program_missouri_state,2,44,offered,none,163197,60,False
person_016528,program_cincinnati,3,55,not_offered,completed,232064,36,False
person_016528,program_ball_state,4,36,not_offered,scheduled,172578,68,False
person_016528,program_maryland,5,26,offered,scheduled,322419,24,False
person_016529,program_missouri_state,1,63,offered,scheduled,2767294,68,False
person_016529,program_indiana,2,65,offered,none,2014438,73,False
person_016529,program_northwestern,3,30,offered,completed,1193834,26,False
person_016529,program_duke,4,45,offered,completed,1986168,46,False
person_016529,program_georgia_state,5,17,offered,scheduled,2548673,22,False
person_016530,program_iowa,1,48,not_offered,completed,211116,46,False
person_016530,program_georgia,2,54,not_offered,completed,354950,35,False
person_016530,program_kentucky,3,53,offered,scheduled,179664,64,False
person_016530,program_virginia,4,33,not_offered,scheduled,235732,54,False
person_016530,program_utep,5,11,offered,none,451969,4,False
person_016531,program_miami_fl,1,63,offered,none,1773126,40,False
person_016531,program_texas_state,2,64,not_offered,scheduled,2250657,60,False
person_016531,program_stanford,3,31,offered,none,998096,17,False
person_016531,program_purdue,4,59,offered,completed,1638952,53,False
person_016531,program_baylor,5,22,not_offered,none,1832397,9,False
person_016532,program_tennessee,1,56,not_offered,scheduled,1607462,59,False
person_016532,program_florida,2,32,not_offered,none,2031719,48,False
person_016532,program_missouri,3,24,not_offered,none,988463,54,False
person_016532,program_illinois,4,41,not_offered,none,918854,41,False
person_016532,program_fiu,5,51,offered,scheduled,2271816,41,False
person_016533,program_delaware,1,38,offered,none,543505,25,False
person_016533,program_arkansas_state,2,43,offered,none,459288,46,False
person_016533,program_navy,3,44,not_offered,completed,496554,45,False
person_016533,program_ulm,4,35,not_offered,completed,379686,19,False
person_016533,program_ohio_state,5,62,not_offered,completed,347315,59,False
person_016534,program_pittsburgh,1,55,not_offered,scheduled,483389,40,False
person_016534,program_north_dakota_state,2,73,offered,scheduled,547868,70,False
person_016534,program_unlv,3,33,not_offered,scheduled,321144,36,False
person_016534,program_washington_state,4,33,offered,completed,306610,20,False
person_016534,program_maryland,5,59,offered,completed,617627,55,False
person_016535,program_syracuse,1,56,not_offered,completed,3115722,50,False
person_016535,program_texas_a_m,2,77,offered,none,4032651,99,False
person_016535,program_north_texas,3,76,offered,none,1772989,93,False
person_016535,program_unlv,4,50,offered,completed,2744301,53,False
person_016535,program_wake_forest,5,60,not_offered,none,4592475,65,False
person_016536,program_auburn,1,58,offered,none,198928,60,False
person_016536,program_louisville,2,33,not_offered,none,269662,36,False
person_016536,program_northern_illinois,3,24,not_offered,scheduled,263914,20,False
person_016536,program_eastern_michigan,4,34,not_offered,scheduled,153521,32,False
person_016536,program_unlv,5,50,offered,completed,265345,39,False
person_016537,program_texas_tech,1,80,offered,scheduled,184537,99,False
person_016537,program_middle_tennessee,2,47,not_offered,completed,309580,44,False
person_016537,program_missouri_state,3,50,not_offered,completed,181338,42,False
person_016537,program_oregon_state,4,35,offered,completed,251405,41,False
person_016537,program_utep,5,14,offered,none,359296,11,False
person_016538,program_old_dominion,1,65,offered,completed,2385724,59,False
person_016538,program_missouri_state,2,55,offered,scheduled,2630523,40,False
person_016538,program_middle_tennessee,3,19,not_offered,scheduled,2778472,15,False
person_016538,program_texas_tech,4,27,offered,none,6230339,19,False
person_016538,program_arkansas,5,44,offered,completed,4449174,44,False
person_016539,program_oklahoma,1,68,offered,none,207255,80,False
person_016539,program_louisiana,2,59,not_offered,none,557341,60,False
person_016539,program_ulm,3,34,not_offered,scheduled,229582,29,False
person_016539,program_louisiana_tech,4,67,offered,scheduled,209276,74,False
person_016539,program_vanderbilt,5,14,offered,none,435847,1,False
person_016540,program_texas_tech,1,74,not_offered,scheduled,1006035,54,False
person_016540,program_uconn,2,58,offered,scheduled,1377628,38,False
person_016540,program_kansas,3,38,offered,none,2405359,38,False
person_016540,program_bowling_green,4,31,offered,completed,1091927,22,False
person_016540,program_buffalo,5,16,offered,scheduled,1255149,13,False
person_016541,program_duke,1,56,not_offered,scheduled,433939,79,False
person_016541,program_boise_state,2,79,offered,completed,459902,85,False
person_016541,program_oklahoma,3,57,not_offered,none,248831,41,False
person_016541,program_western_kentucky,4,63,not_offered,scheduled,468183,54,False
person_016541,program_auburn,5,19,not_offered,completed,404559,9,False
person_016542,program_stanford,1,51,not_offered,none,79448,49,False
person_016542,program_colorado,2,59,not_offered,completed,176221,45,False
person_016542,program_baylor,3,40,offered,none,118920,26,False
person_016542,program_southern_miss,4,46,offered,scheduled,103065,63,False
person_016542,program_ball_state,5,30,offered,none,138493,20,False
person_016543,program_san_diego_state,1,71,offered,none,198253,91,False
person_016543,program_arkansas,2,50,offered,completed,470610,55,False
person_016543,program_rice,3,35,not_offered,completed,208410,24,False
person_016543,program_ucf,4,52,not_offered,scheduled,366031,40,False
person_016543,program_kennesaw_state,5,32,not_offered,none,197951,36,False
person_016544,program_ball_state,1,57,not_offered,scheduled,901914,51,False
person_016544,program_tcu,2,78,not_offered,scheduled,339079,80,False
person_016544,program_coastal_carolina,3,29,offered,completed,531492,37,False
person_016544,program_georgia_tech,4,32,offered,completed,810584,39,False
person_016544,program_troy,5,5,not_offered,scheduled,830536,3,False
person_016545,program_navy,1,97,offered,none,950858,84,False
person_016545,program_texas_tech,2,52,not_offered,none,1616228,57,False
person_016545,program_indiana,3,60,not_offered,completed,1469387,52,False
person_016545,program_baylor,4,38,not_offered,scheduled,1955924,36,False
person_016545,program_ball_state,5,34,not_offered,completed,1525766,27,False
person_016546,program_hawaii,1,62,offered,completed,108528,49,False
person_016546,program_liberty,2,78,offered,none,269944,53,False
person_016546,program_syracuse,3,44,offered,completed,235061,55,False
person_016546,program_arkansas_state,4,23,offered,completed,276891,15,False
person_016546,program_ohio,5,21,not_offered,scheduled,245822,39,False
person_016547,program_mississippi_state,1,58,offered,scheduled,641840,59,False
person_016547,program_kansas,2,59,offered,scheduled,525598,63,False
person_016547,program_tcu,3,38,not_offered,none,957604,36,False
person_016547,program_florida,4,34,offered,none,1163848,33,False
person_016547,program_oklahoma_state,5,57,offered,completed,1196019,46,False
person_016548,program_hawaii,1,65,not_offered,scheduled,1293614,56,False
person_016548,program_duke,2,33,offered,completed,770878,41,False
person_016548,program_south_carolina,3,40,offered,none,1734869,48,False
person_016548,program_kent_state,4,42,offered,scheduled,982918,56,False
