staffAssignmentId,programId,personId,roleId,seasonYear,status
staff_program_nebraska_db_coach,program_nebraska,person_002868,db_coach,2026,active
staff_program_nebraska_strength_coach,program_nebraska,person_002869,strength_coach,2026,active
staff_program_nebraska_nil_director,program_nebraska,person_002870,nil_director,2026,active
staff_program_northwestern_head_coach,program_northwestern,person_002976,head_coach,2026,active
staff_program_northwestern_offensive_coordinator,program_northwestern,person_002977,offensive_coordinator,2026,active
staff_program_northwestern_defensive_coordinator,program_northwestern,person_002978,defensive_coordinator,2026,active
staff_program_northwestern_special_teams_coordinator,program_northwestern,person_002979,special_teams_coordinator,2026,active
staff_program_northwestern_recruiting_coordinator,program_northwestern,person_002980,recruiting_coordinator,2026,active
staff_program_northwestern_qb_coach,program_northwestern,person_002981,qb_coach,2026,active
staff_program_northwestern_rb_coach,program_northwestern,person_002982,rb_coach,2026,active
staff_program_northwestern_wr_coach,program_northwestern,person_002983,wr_coach,2026,active
staff_program_northwestern_ol_coach,program_northwestern,person_002984,ol_coach,2026,active
staff_program_northwestern_dl_coach,program_northwestern,person_002985,dl_coach,2026,active
staff_program_northwestern_lb_coach,program_northwestern,person_002986,lb_coach,2026,active
staff_program_northwestern_db_coach,program_northwestern,person_002987,db_coach,2026,active
staff_program_northwestern_strength_coach,program_northwestern,person_002988,strength_coach,2026,active
staff_program_northwestern_nil_director,program_northwestern,person_002989,nil_director,2026,active
staff_program_ohio_state_head_coach,program_ohio_state,person_003095,head_coach,2026,active
staff_program_ohio_state_offensive_coordinator,program_ohio_state,person_003096,offensive_coordinator,2026,active
staff_program_ohio_state_defensive_coordinator,program_ohio_state,person_003097,defensive_coordinator,2026,active
staff_program_ohio_state_special_teams_coordinator,program_ohio_state,person_003098,special_teams_coordinator,2026,active
staff_program_ohio_state_recruiting_coordinator,program_ohio_state,person_003099,recruiting_coordinator,2026,active
staff_program_ohio_state_qb_coach,program_ohio_state,person_003100,qb_coach,2026,active
staff_program_ohio_state_rb_coach,program_ohio_state,person_003101,rb_coach,2026,active
staff_program_ohio_state_wr_coach,program_ohio_state,person_003102,wr_coach,2026,active
staff_program_ohio_state_ol_coach,program_ohio_state,person_003103,ol_coach,2026,active
staff_program_ohio_state_dl_coach,program_ohio_state,person_003104,dl_coach,2026,active
staff_program_ohio_state_lb_coach,program_ohio_state,person_003105,lb_coach,2026,active
staff_program_ohio_state_db_coach,program_ohio_state,person_003106,db_coach,2026,active
staff_program_ohio_state_strength_coach,program_ohio_state,person_003107,strength_coach,2026,active
staff_program_ohio_state_nil_director,program_ohio_state,person_003108,nil_director,2026,active
staff_program_oregon_head_coach,program_oregon,person_003214,head_coach,2026,active
staff_program_oregon_offensive_coordinator,program_oregon,person_003215,offensive_coordinator,2026,active
staff_program_oregon_defensive_coordinator,program_oregon,person_003216,defensive_coordinator,2026,active
staff_program_oregon_special_teams_coordinator,program_oregon,person_003217,special_teams_coordinator,2026,active
staff_program_oregon_recruiting_coordinator,program_oregon,person_003218,recruiting_coordinator,2026,active
staff_program_oregon_qb_coach,program_oregon,person_003219,qb_coach,2026,active
staff_program_oregon_rb_coach,program_oregon,person_003220,rb_coach,2026,active
staff_program_oregon_wr_coach,program_oregon,person_003221,wr_coach,2026,active
staff_program_oregon_ol_coach,program_oregon,person_003222,ol_coach,2026,active
staff_program_oregon_dl_coach,program_oregon,person_003223,dl_coach,2026,active
staff_program_oregon_lb_coach,program_oregon,person_003224,lb_coach,2026,active
staff_program_oregon_db_coach,program_oregon,person_003225,db_coach,2026,active
staff_program_oregon_strength_coach,program_oregon,person_003226,strength_coach,2026,active
staff_program_oregon_nil_director,program_oregon,person_003227,nil_director,2026,active
staff_program_penn_state_head_coach,program_penn_state,person_003333,head_coach,2026,active
staff_program_penn_state_offensive_coordinator,program_penn_state,person_003334,offensive_coordinator,2026,active
staff_program_penn_state_defensive_coordinator,program_penn_state,person_003335,defensive_coordinator,2026,active
staff_program_penn_state_special_teams_coordinator,program_penn_state,person_003336,special_teams_coordinator,2026,active
staff_program_penn_state_recruiting_coordinator,program_penn_state,person_003337,recruiting_coordinator,2026,active
staff_program_penn_state_qb_coach,program_penn_state,person_003338,qb_coach,2026,active
staff_program_penn_state_rb_coach,program_penn_state,person_003339,rb_coach,2026,active
staff_program_penn_state_wr_coach,program_penn_state,person_003340,wr_coach,2026,active
staff_program_penn_state_ol_coach,program_penn_state,person_003341,ol_coach,2026,active
staff_program_penn_state_dl_coach,program_penn_state,person_003342,dl_coach,2026,active
staff_program_penn_state_lb_coach,program_penn_state,person_003343,lb_coach,2026,active
staff_program_penn_state_db_coach,program_penn_state,person_003344,db_coach,2026,active
staff_program_penn_state_strength_coach,program_penn_state,person_003345,strength_coach,2026,active
staff_program_penn_state_nil_director,program_penn_state,person_003346,nil_director,2026,active
staff_program_purdue_head_coach,program_purdue,person_003452,head_coach,2026,active
staff_program_purdue_offensive_coordinator,program_purdue,person_003453,offensive_coordinator,2026,active
staff_program_purdue_defensive_coordinator,program_purdue,person_003454,defensive_coordinator,2026,active
staff_program_purdue_special_teams_coordinator,program_purdue,person_003455,special_teams_coordinator,2026,active
staff_program_purdue_recruiting_coordinator,program_purdue,person_003456,recruiting_coordinator,2026,active
staff_program_purdue_qb_coach,program_purdue,person_003457,qb_coach,2026,active
staff_program_purdue_rb_coach,program_purdue,person_003458,rb_coach,2026,active
staff_program_purdue_wr_coach,program_purdue,person_003459,wr_coach,2026,active
staff_program_purdue_ol_coach,program_purdue,person_003460,ol_coach,2026,active
staff_program_purdue_dl_coach,program_purdue,person_003461,dl_coach,2026,active
staff_program_purdue_lb_coach,program_purdue,person_003462,lb_coach,2026,active
staff_program_purdue_db_coach,program_purdue,person_003463,db_coach,2026,active
staff_program_purdue_strength_coach,program_purdue,person_003464,strength_coach,2026,active
staff_program_purdue_nil_director,program_purdue,person_003465,nil_director,2026,active
staff_program_rutgers_head_coach,program_rutgers,person_003571,head_coach,2026,active
staff_program_rutgers_offensive_coordinator,program_rutgers,person_003572,offensive_coordinator,2026,active
staff_program_rutgers_defensive_coordinator,program_rutgers,person_003573,defensive_coordinator,2026,active
staff_program_rutgers_special_teams_coordinator,program_rutgers,person_003574,special_teams_coordinator,2026,active
staff_program_rutgers_recruiting_coordinator,program_rutgers,person_003575,recruiting_coordinator,2026,active
staff_program_rutgers_qb_coach,program_rutgers,person_003576,qb_coach,2026,active
staff_program_rutgers_rb_coach,program_rutgers,person_003577,rb_coach,2026,active
staff_program_rutgers_wr_coach,program_rutgers,person_003578,wr_coach,2026,active
staff_program_rutgers_ol_coach,program_rutgers,person_003579,ol_coach,2026,active
staff_program_rutgers_dl_coach,program_rutgers,person_003580,dl_coach,2026,active
staff_program_rutgers_lb_coach,program_rutgers,person_003581,lb_coach,2026,active
staff_program_rutgers_db_coach,program_rutgers,person_003582,db_coach,2026,active
staff_program_rutgers_strength_coach,program_rutgers,person_003583,strength_coach,2026,active
staff_program_rutgers_nil_director,program_rutgers,person_003584,nil_director,2026,active
staff_program_ucla_head_coach,program_ucla,person_003690,head_coach,2026,active
staff_program_ucla_offensive_coordinator,program_ucla,person_003691,offensive_coordinator,2026,active
staff_program_ucla_defensive_coordinator,program_ucla,person_003692,defensive_coordinator,2026,active
staff_program_ucla_special_teams_coordinator,program_ucla,person_003693,special_teams_coordinator,2026,active
staff_program_ucla_recruiting_coordinator,program_ucla,person_003694,recruiting_coordinator,2026,active
staff_program_ucla_qb_coach,program_ucla,person_003695,qb_coach,2026,active
staff_program_ucla_rb_coach,program_ucla,person_003696,rb_coach,2026,active
staff_program_ucla_wr_coach,program_ucla,person_003697,wr_coach,2026,active
staff_program_ucla_ol_coach,program_ucla,person_003698,ol_coach,2026,active
staff_program_ucla_dl_coach,program_ucla,person_003699,dl_coach,2026,active
staff_program_ucla_lb_coach,program_ucla,person_003700,lb_coach,2026,active
staff_program_ucla_db_coach,program_ucla,person_003701,db_coach,2026,active
staff_program_ucla_strength_coach,program_ucla,person_003702,strength_coach,2026,active
staff_program_ucla_nil_director,program_ucla,person_003703,nil_director,2026,active
staff_program_usc_head_coach,program_usc,person_003809,head_coach,2026,active
staff_program_usc_offensive_coordinator,program_usc,person_003810,offensive_coordinator,2026,active
staff_program_usc_defensive_coordinator,program_usc,person_003811,defensive_coordinator,2026,active
staff_program_usc_special_teams_coordinator,program_usc,person_003812,special_teams_coordinator,2026,active
staff_program_usc_recruiting_coordinator,program_usc,person_003813,recruiting_coordinator,2026,active
staff_program_usc_qb_coach,program_usc,person_003814,qb_coach,2026,active
staff_program_usc_rb_coach,program_usc,person_003815,rb_coach,2026,active
staff_program_usc_wr_coach,program_usc,person_003816,wr_coach,2026,active
staff_program_usc_ol_coach,program_usc,person_003817,ol_coach,2026,active
staff_program_usc_dl_coach,program_usc,person_003818,dl_coach,2026,active
staff_program_usc_lb_coach,program_usc,person_003819,lb_coach,2026,active
staff_program_usc_db_coach,program_usc,person_003820,db_coach,2026,active
staff_program_usc_strength_coach,program_usc,person_003821,strength_coach,2026,active
staff_program_usc_nil_director,program_usc,person_003822,nil_director,2026,active
staff_program_washington_head_coach,program_washington,person_003928,head_coach,2026,active
staff_program_washington_offensive_coordinator,program_washington,person_003929,offensive_coordinator,2026,active
staff_program_washington_defensive_coordinator,program_washington,person_003930,defensive_coordinator,2026,active
staff_program_washington_special_teams_coordinator,program_washington,person_003931,special_teams_coordinator,2026,active
staff_program_washington_recruiting_coordinator,program_washington,person_003932,recruiting_coordinator,2026,active
staff_program_washington_qb_coach,program_washington,person_003933,qb_coach,2026,active
staff_program_washington_rb_coach,program_washington,person_003934,rb_coach,2026,active
staff_program_washington_wr_coach,program_washington,person_003935,wr_coach,2026,active
staff_program_washington_ol_coach,program_washington,person_003936,ol_coach,2026,active
staff_program_washington_dl_coach,program_washington,person_003937,dl_coach,2026,active
