personId,programId,seasonYear,estimatedNilValue,nilStatus,marketability,socialFollowing
person_000594,program_florida_state,2026,4505576,none,73,329407
person_000595,program_florida_state,2026,2730635,collective_deal,86,104585
person_000610,program_georgia_tech,2026,2375607,collective_deal,56,68514
person_000611,program_georgia_tech,2026,3088197,pending,59,109263
person_000612,program_georgia_tech,2026,1307261,local_deal,70,254632
person_000613,program_georgia_tech,2026,1491960,none,67,104684
person_000614,program_georgia_tech,2026,956577,none,97,361963
person_000615,program_georgia_tech,2026,451735,pending,54,122411
person_000616,program_georgia_tech,2026,4327107,collective_deal,73,36279
person_000617,program_georgia_tech,2026,4175,collective_deal,53,146387
person_000618,program_georgia_tech,2026,2640024,national_brand,70,227984
person_000619,program_georgia_tech,2026,1992810,none,63,294922
person_000620,program_georgia_tech,2026,2260022,pending,80,68984
person_000621,program_georgia_tech,2026,2011779,local_deal,68,132719
person_000622,program_georgia_tech,2026,6608,local_deal,65,167520
person_000623,program_georgia_tech,2026,2290046,national_brand,61,153907
person_000624,program_georgia_tech,2026,1226628,collective_deal,83,304583
person_000625,program_georgia_tech,2026,1244523,national_brand,85,212325
person_000626,program_georgia_tech,2026,1793507,collective_deal,53,145398
person_000627,program_georgia_tech,2026,1060430,collective_deal,98,120336
person_000628,program_georgia_tech,2026,4518,local_deal,69,72067
person_000629,program_georgia_tech,2026,133481,none,64,211945
person_000630,program_georgia_tech,2026,2286,none,50,78013
person_000631,program_georgia_tech,2026,1114638,none,69,131874
person_000632,program_georgia_tech,2026,1309591,national_brand,76,309138
person_000633,program_georgia_tech,2026,2218974,none,63,104510
person_000634,program_georgia_tech,2026,939521,pending,61,107014
person_000635,program_georgia_tech,2026,723862,local_deal,73,77149
person_000636,program_georgia_tech,2026,450636,collective_deal,63,322119
person_000637,program_georgia_tech,2026,2162464,none,50,108778
person_000638,program_georgia_tech,2026,1127238,national_brand,84,62596
person_000639,program_georgia_tech,2026,2389423,pending,58,192471
person_000640,program_georgia_tech,2026,822360,collective_deal,99,293154
person_000641,program_georgia_tech,2026,336639,local_deal,64,11012
person_000642,program_georgia_tech,2026,2613,national_brand,54,64480
person_000643,program_georgia_tech,2026,602091,national_brand,85,197945
person_000644,program_georgia_tech,2026,1242745,national_brand,50,201889
person_000645,program_georgia_tech,2026,3544715,national_brand,72,132293
person_000646,program_georgia_tech,2026,2076697,national_brand,68,239054
person_000647,program_georgia_tech,2026,1756135,local_deal,73,43741
person_000648,program_georgia_tech,2026,5321834,national_brand,71,47658
person_000649,program_georgia_tech,2026,3405950,none,69,96061
person_000650,program_georgia_tech,2026,3386456,national_brand,71,31846
person_000651,program_georgia_tech,2026,2689033,collective_deal,65,239160
person_000652,program_georgia_tech,2026,89800,collective_deal,72,67876
person_000653,program_georgia_tech,2026,1934586,collective_deal,72,132424
person_000654,program_georgia_tech,2026,2935366,pending,65,198289
person_000655,program_georgia_tech,2026,5120761,pending,99,131963
person_000656,program_georgia_tech,2026,3157791,national_brand,85,272347
person_000657,program_georgia_tech,2026,2090511,none,73,50068
person_000658,program_georgia_tech,2026,2652466,national_brand,55,43934
person_000659,program_georgia_tech,2026,2931085,local_deal,60,150612
person_000660,program_georgia_tech,2026,3064089,none,62,117980
person_000661,program_georgia_tech,2026,2129051,collective_deal,61,254991
person_000662,program_georgia_tech,2026,4190032,pending,95,61591
person_000663,program_georgia_tech,2026,1027975,none,49,250876
person_000664,program_georgia_tech,2026,1382126,national_brand,82,59166
person_000665,program_georgia_tech,2026,3641782,pending,74,9734
person_000666,program_georgia_tech,2026,672012,none,52,127308
person_000667,program_georgia_tech,2026,280076,national_brand,84,28071
person_000668,program_georgia_tech,2026,3131539,collective_deal,89,221681
person_000669,program_georgia_tech,2026,5710353,local_deal,56,32880
person_000670,program_georgia_tech,2026,6028299,collective_deal,84,186027
person_000671,program_georgia_tech,2026,2972221,local_deal,84,227218
person_000672,program_georgia_tech,2026,353434,none,45,181191
person_000673,program_georgia_tech,2026,916992,national_brand,91,101260
person_000674,program_georgia_tech,2026,2718856,national_brand,81,216393
person_000675,program_georgia_tech,2026,1363803,pending,45,189795
person_000676,program_georgia_tech,2026,2264107,local_deal,90,68108
person_000677,program_georgia_tech,2026,2488591,national_brand,93,136130
person_000678,program_georgia_tech,2026,520300,collective_deal,55,16897
person_000679,program_georgia_tech,2026,2556335,pending,57,249115
person_000680,program_georgia_tech,2026,1844169,national_brand,67,108611
person_000681,program_georgia_tech,2026,2759348,national_brand,59,261403
person_000682,program_georgia_tech,2026,1542667,local_deal,36,279502
person_000683,program_georgia_tech,2026,4764704,national_brand,88,404538
person_000684,program_georgia_tech,2026,2841666,collective_deal,60,212240
person_000685,program_georgia_tech,2026,4671509,local_deal,80,369188
person_000686,program_georgia_tech,2026,5397,pending,82,83553
person_000687,program_georgia_tech,2026,94004,none,65,96148
person_000688,program_georgia_tech,2026,2215105,local_deal,83,143941
person_000689,program_georgia_tech,2026,2684,local_deal,71,159115
person_000690,program_georgia_tech,2026,3076612,none,53,169673
person_000691,program_georgia_tech,2026,6629,none,44,138897
person_000692,program_georgia_tech,2026,3201320,collective_deal,83,468459
person_000693,program_georgia_tech,2026,274994,collective_deal,35,20008
person_000694,program_georgia_tech,2026,3125,pending,50,107321
person_000695,program_georgia_tech,2026,1268183,national_brand,62,120011
person_000696,program_georgia_tech,2026,1854447,national_brand,50,161993
person_000697,program_georgia_tech,2026,1944550,none,63,360536
person_000698,program_georgia_tech,2026,1433411,national_brand,39,35603
person_000699,program_georgia_tech,2026,1642114,pending,75,53483
person_000700,program_georgia_tech,2026,5341,national_brand,62,168142
person_000701,program_georgia_tech,2026,1890311,local_deal,79,13046
person_000702,program_georgia_tech,2026,850042,local_deal,72,36906
person_000703,program_georgia_tech,2026,1418551,national_brand,69,88304
person_000704,program_georgia_tech,2026,1895126,pending,44,233406
person_000705,program_georgia_tech,2026,7489,national_brand,63,6790
person_000706,program_georgia_tech,2026,2638669,collective_deal,77,197537
person_000707,program_georgia_tech,2026,2674236,local_deal,11,180762
person_000708,program_georgia_tech,2026,2018501,collective_deal,77,48687
person_000709,program_georgia_tech,2026,1693621,pending,99,230496
person_000710,program_georgia_tech,2026,1460775,local_deal,62,207722
person_000711,program_georgia_tech,2026,135024,collective_deal,76,131247
person_000712,program_georgia_tech,2026,5456593,collective_deal,77,131124
person_000713,program_georgia_tech,2026,2239398,collective_deal,72,116714
person_000714,program_georgia_tech,2026,1820494,none,69,107467
person_000729,program_louisville,2026,2790157,collective_deal,95,264022
person_000730,program_louisville,2026,858344,national_brand,99,350551
person_000731,program_louisville,2026,371569,collective_deal,90,144736
person_000732,program_louisville,2026,184502,none,99,227288
person_000733,program_louisville,2026,979256,pending,92,149499
person_000734,program_louisville,2026,377592,local_deal,64,71208
person_000735,program_louisville,2026,2483391,pending,85,138928
person_000736,program_louisville,2026,2067290,local_deal,73,189862
person_000737,program_louisville,2026,1901840,national_brand,99,344276
person_000738,program_louisville,2026,3024633,pending,91,154778
person_000739,program_louisville,2026,2897114,collective_deal,82,253031
person_000740,program_louisville,2026,3636091,none,96,274903
person_000741,program_louisville,2026,2655515,none,83,289923
person_000742,program_louisville,2026,2349170,local_deal,89,182390
person_000743,program_louisville,2026,1984558,local_deal,87,167518
person_000744,program_louisville,2026,1705912,none,67,93613
person_000745,program_louisville,2026,4644957,pending,81,340088
person_000746,program_louisville,2026,2341361,collective_deal,81,138774
person_000747,program_louisville,2026,6787229,collective_deal,76,59849
person_000748,program_louisville,2026,407933,none,77,290903
person_000749,program_louisville,2026,1878180,none,69,151364
person_000750,program_louisville,2026,2774855,local_deal,69,221808
person_000751,program_louisville,2026,1613390,collective_deal,97,299941
person_000752,program_louisville,2026,2340393,none,84,43842
person_000753,program_louisville,2026,1558940,collective_deal,82,37197
person_000754,program_louisville,2026,2104886,pending,86,282476
person_000755,program_louisville,2026,1288247,pending,90,97239
person_000756,program_louisville,2026,360953,collective_deal,89,266372
person_000757,program_louisville,2026,906195,local_deal,88,31425
person_000758,program_louisville,2026,4326460,pending,69,189656
person_000759,program_louisville,2026,3727,local_deal,51,62397
person_000760,program_louisville,2026,373488,national_brand,78,193873
person_000761,program_louisville,2026,2794785,local_deal,90,108123
person_000762,program_louisville,2026,2590225,national_brand,91,108600
person_000763,program_louisville,2026,2762045,national_brand,42,173936
person_000764,program_louisville,2026,4645963,local_deal,99,234141
person_000765,program_louisville,2026,1786507,local_deal,75,93138
person_000766,program_louisville,2026,425677,collective_deal,91,285306
person_000767,program_louisville,2026,5319884,none,99,173819
person_000768,program_louisville,2026,2890846,collective_deal,87,111219
person_000769,program_louisville,2026,3418742,none,95,275387
person_000770,program_louisville,2026,4048018,national_brand,89,200123
person_000771,program_louisville,2026,207330,pending,80,190078
person_000772,program_louisville,2026,792969,local_deal,99,27172
person_000773,program_louisville,2026,4679394,pending,82,335481
person_000774,program_louisville,2026,4103881,collective_deal,99,47335
person_000775,program_louisville,2026,2273845,local_deal,82,66261
person_000776,program_louisville,2026,5040900,national_brand,99,423497
person_000777,program_louisville,2026,1213292,local_deal,85,217110
person_000778,program_louisville,2026,1248376,national_brand,81,9055
